,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,413,613,423,10,10,0,0,0 days 00:00:00.057359000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,tket
0,180,432,180,10,10,0,0,0 days 00:00:00.142426000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,proposed
0,229,404,232,9,10,0,0,0 days 00:00:35.417542000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,staq
0,427,600,437,10,10,0,0,0 days 00:00:00.058353000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,tket
0,185,456,185,6,10,0,0,0 days 00:00:00.145331000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,proposed
0,224,391,226,10,10,0,0,0 days 00:00:34.633745000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,staq
0,441,626,451,10,10,0,0,0 days 00:00:00.058017000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,tket
0,173,418,175,6,10,0,0,0 days 00:00:00.144019000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,proposed
0,197,383,201,10,10,0,0,0 days 00:00:29.537260000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,staq
0,442,648,452,10,10,0,0,0 days 00:00:00.061110000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,tket
0,391,1181,393,29,50,0,0,0 days 00:00:00.232389000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,proposed
0,531,1171,557,49,50,0,0,0 days 00:10:20.922471000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,staq
0,1923,2594,1972,50,50,0,0,0 days 00:00:00.235288000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,tket
0,376,1225,378,31,50,0,0,0 days 00:00:00.232503000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,proposed
0,512,1153,529,48,50,0,0,0 days 00:10:17.612493000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,staq
0,1769,2263,1817,50,50,0,0,0 days 00:00:00.266514000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,tket
0,362,1261,365,37,50,0,0,0 days 00:00:00.553216000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,proposed
0,526,1103,549,49,50,0,0,0 days 00:09:45.661297000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,staq
0,1716,2300,1764,49,50,0,0,0 days 00:00:00.218283000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,tket
0,380,1241,380,33,50,0,0,0 days 00:00:00.201958000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,proposed
0,546,1150,574,47,50,0,0,0 days 00:09:55.869013000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,staq
0,1827,2461,1877,50,50,0,0,0 days 00:00:00.217456000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,tket
0,446,1217,447,34,50,0,0,0 days 00:00:00.211559000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,proposed
0,445,1006,459,47,50,0,0,0 days 00:09:56.587694000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,staq
0,1902,2500,1952,50,50,0,0,0 days 00:00:00.225581000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,tket
0,399,1281,400,36,50,0,0,0 days 00:00:00.203784000,circuits/20qubits/50gadgets/Original0.qasm,50,20,ibmq_singapore,proposed
0,489,1030,520,49,50,0,0,0 days 00:09:49.249503000,circuits/20qubits/50gadgets/Original0.qasm,50,20,ibmq_singapore,staq
