,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,185,410,189,9,10,0,0,0 days 00:00:00.086797000,circuits/16qubits/10gadgets/Original7.qasm,10,16,rigetti_16q_aspen,proposed
0,121,257,131,10,10,0,0,0 days 00:00:00.019951000,circuits/16qubits/10gadgets/Original7.qasm,10,16,rigetti_16q_aspen,staq
0,301,398,311,10,10,0,0,0 days 00:00:00.035519000,circuits/16qubits/10gadgets/Original7.qasm,10,16,rigetti_16q_aspen,tket
0,130,337,131,8,10,0,0,0 days 00:00:00.066981000,circuits/16qubits/10gadgets/Original10.qasm,10,16,rigetti_16q_aspen,proposed
0,175,295,180,9,10,0,0,0 days 00:00:00.021471000,circuits/16qubits/10gadgets/Original10.qasm,10,16,rigetti_16q_aspen,staq
0,291,466,300,10,10,0,0,0 days 00:00:00.040043000,circuits/16qubits/10gadgets/Original10.qasm,10,16,rigetti_16q_aspen,tket
0,136,331,140,9,10,0,0,0 days 00:00:00.066300000,circuits/16qubits/10gadgets/Original0.qasm,10,16,rigetti_16q_aspen,proposed
0,158,301,162,9,10,0,0,0 days 00:00:00.023828000,circuits/16qubits/10gadgets/Original0.qasm,10,16,rigetti_16q_aspen,staq
0,305,415,315,10,10,0,0,0 days 00:00:00.036264000,circuits/16qubits/10gadgets/Original0.qasm,10,16,rigetti_16q_aspen,tket
0,152,374,157,9,10,0,0,0 days 00:00:00.070892000,circuits/16qubits/10gadgets/Original1.qasm,10,16,rigetti_16q_aspen,proposed
0,125,218,132,9,10,0,0,0 days 00:00:00.021203000,circuits/16qubits/10gadgets/Original1.qasm,10,16,rigetti_16q_aspen,staq
0,351,460,360,10,10,0,0,0 days 00:00:00.037771000,circuits/16qubits/10gadgets/Original1.qasm,10,16,rigetti_16q_aspen,tket
0,160,397,162,10,10,0,0,0 days 00:00:00.077077000,circuits/16qubits/10gadgets/Original11.qasm,10,16,rigetti_16q_aspen,proposed
0,144,289,151,10,10,0,0,0 days 00:00:00.020232000,circuits/16qubits/10gadgets/Original11.qasm,10,16,rigetti_16q_aspen,staq
0,328,406,338,10,10,0,0,0 days 00:00:00.035875000,circuits/16qubits/10gadgets/Original11.qasm,10,16,rigetti_16q_aspen,tket
0,163,395,169,8,10,0,0,0 days 00:00:00.076152000,circuits/16qubits/10gadgets/Original12.qasm,10,16,rigetti_16q_aspen,proposed
0,100,211,108,10,10,0,0,0 days 00:00:00.020784000,circuits/16qubits/10gadgets/Original12.qasm,10,16,rigetti_16q_aspen,staq
0,341,464,351,10,10,0,0,0 days 00:00:00.037897000,circuits/16qubits/10gadgets/Original12.qasm,10,16,rigetti_16q_aspen,tket
0,141,381,144,10,10,0,0,0 days 00:00:00.071755000,circuits/16qubits/10gadgets/Original2.qasm,10,16,rigetti_16q_aspen,proposed
0,99,180,106,9,10,0,0,0 days 00:00:00.019416000,circuits/16qubits/10gadgets/Original2.qasm,10,16,rigetti_16q_aspen,staq
0,260,383,269,10,10,0,0,0 days 00:00:00.033507000,circuits/16qubits/10gadgets/Original2.qasm,10,16,rigetti_16q_aspen,tket
0,141,325,143,9,10,0,0,0 days 00:00:00.070228000,circuits/16qubits/10gadgets/Original3.qasm,10,16,rigetti_16q_aspen,proposed
0,128,250,133,9,10,0,0,0 days 00:00:00.020372000,circuits/16qubits/10gadgets/Original3.qasm,10,16,rigetti_16q_aspen,staq
0,238,363,248,10,10,0,0,0 days 00:00:00.032736000,circuits/16qubits/10gadgets/Original3.qasm,10,16,rigetti_16q_aspen,tket
0,130,292,131,7,10,0,0,0 days 00:00:00.069202000,circuits/16qubits/10gadgets/Original13.qasm,10,16,rigetti_16q_aspen,proposed
0,177,357,182,9,10,0,0,0 days 00:00:00.021771000,circuits/16qubits/10gadgets/Original13.qasm,10,16,rigetti_16q_aspen,staq
0,447,520,457,10,10,0,0,0 days 00:00:00.048578000,circuits/16qubits/10gadgets/Original13.qasm,10,16,rigetti_16q_aspen,tket
0,115,334,115,6,10,0,0,0 days 00:00:00.065299000,circuits/16qubits/10gadgets/Original18.qasm,10,16,rigetti_16q_aspen,proposed
0,160,302,164,10,10,0,0,0 days 00:00:00.020589000,circuits/16qubits/10gadgets/Original18.qasm,10,16,rigetti_16q_aspen,staq
0,300,509,309,10,10,0,0,0 days 00:00:00.039459000,circuits/16qubits/10gadgets/Original18.qasm,10,16,rigetti_16q_aspen,tket
0,121,363,121,5,10,0,0,0 days 00:00:00.065659000,circuits/16qubits/10gadgets/Original4.qasm,10,16,rigetti_16q_aspen,proposed
0,125,249,129,10,10,0,0,0 days 00:00:00.020312000,circuits/16qubits/10gadgets/Original4.qasm,10,16,rigetti_16q_aspen,staq
0,311,457,321,10,10,0,0,0 days 00:00:00.038239000,circuits/16qubits/10gadgets/Original4.qasm,10,16,rigetti_16q_aspen,tket
0,121,278,128,10,10,0,0,0 days 00:00:00.068998000,circuits/16qubits/10gadgets/Original14.qasm,10,16,rigetti_16q_aspen,proposed
0,173,354,175,8,10,0,0,0 days 00:00:00.021198000,circuits/16qubits/10gadgets/Original14.qasm,10,16,rigetti_16q_aspen,staq
0,339,436,349,10,10,0,0,0 days 00:00:00.037434000,circuits/16qubits/10gadgets/Original14.qasm,10,16,rigetti_16q_aspen,tket
0,134,352,135,8,10,0,0,0 days 00:00:00.070663000,circuits/16qubits/10gadgets/Original8.qasm,10,16,rigetti_16q_aspen,proposed
0,89,200,92,8,10,0,0,0 days 00:00:00.021646000,circuits/16qubits/10gadgets/Original8.qasm,10,16,rigetti_16q_aspen,staq
0,233,362,242,10,10,0,0,0 days 00:00:00.033601000,circuits/16qubits/10gadgets/Original8.qasm,10,16,rigetti_16q_aspen,tket
0,163,363,164,10,10,0,0,0 days 00:00:00.071479000,circuits/16qubits/10gadgets/Original9.qasm,10,16,rigetti_16q_aspen,proposed
0,159,321,163,8,10,0,0,0 days 00:00:00.021341000,circuits/16qubits/10gadgets/Original9.qasm,10,16,rigetti_16q_aspen,staq
0,230,382,240,10,10,0,0,0 days 00:00:00.035377000,circuits/16qubits/10gadgets/Original9.qasm,10,16,rigetti_16q_aspen,tket
0,131,294,132,8,10,0,0,0 days 00:00:00.078024000,circuits/16qubits/10gadgets/Original15.qasm,10,16,rigetti_16q_aspen,proposed
0,160,302,166,8,10,0,0,0 days 00:00:00.023926000,circuits/16qubits/10gadgets/Original15.qasm,10,16,rigetti_16q_aspen,staq
0,302,437,312,10,10,0,0,0 days 00:00:00.039090000,circuits/16qubits/10gadgets/Original15.qasm,10,16,rigetti_16q_aspen,tket
0,168,405,170,7,10,0,0,0 days 00:00:00.089685000,circuits/16qubits/10gadgets/Original5.qasm,10,16,rigetti_16q_aspen,proposed
0,121,247,128,10,10,0,0,0 days 00:00:00.021183000,circuits/16qubits/10gadgets/Original5.qasm,10,16,rigetti_16q_aspen,staq
0,306,433,316,10,10,0,0,0 days 00:00:00.035668000,circuits/16qubits/10gadgets/Original5.qasm,10,16,rigetti_16q_aspen,tket
0,168,395,171,9,10,0,0,0 days 00:00:00.073815000,circuits/16qubits/10gadgets/Original19.qasm,10,16,rigetti_16q_aspen,proposed
0,146,243,152,9,10,0,0,0 days 00:00:00.021776000,circuits/16qubits/10gadgets/Original19.qasm,10,16,rigetti_16q_aspen,staq
0,259,401,269,10,10,0,0,0 days 00:00:00.033888000,circuits/16qubits/10gadgets/Original19.qasm,10,16,rigetti_16q_aspen,tket
0,366,924,381,42,50,0,0,0 days 00:00:00.109913000,circuits/16qubits/50gadgets/Original6.qasm,50,16,rigetti_16q_aspen,proposed
0,409,820,440,49,50,0,0,0 days 00:00:00.045753000,circuits/16qubits/50gadgets/Original6.qasm,50,16,rigetti_16q_aspen,staq
0,1290,1758,1339,50,50,0,0,0 days 00:00:00.143371000,circuits/16qubits/50gadgets/Original6.qasm,50,16,rigetti_16q_aspen,tket
0,319,960,330,44,50,0,0,0 days 00:00:00.116114000,circuits/16qubits/50gadgets/Original16.qasm,50,16,rigetti_16q_aspen,proposed
0,396,812,438,48,50,0,0,0 days 00:00:00.050896000,circuits/16qubits/50gadgets/Original16.qasm,50,16,rigetti_16q_aspen,staq
0,1759,2295,1807,50,50,0,0,0 days 00:00:00.183072000,circuits/16qubits/50gadgets/Original16.qasm,50,16,rigetti_16q_aspen,tket
0,350,960,363,43,50,0,0,0 days 00:00:00.107666000,circuits/16qubits/50gadgets/Original17.qasm,50,16,rigetti_16q_aspen,proposed
0,390,836,417,49,50,0,0,0 days 00:00:00.044152000,circuits/16qubits/50gadgets/Original17.qasm,50,16,rigetti_16q_aspen,staq
0,1492,1855,1542,50,50,0,0,0 days 00:00:00.149477000,circuits/16qubits/50gadgets/Original17.qasm,50,16,rigetti_16q_aspen,tket
