,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,245,1192,245,6,10,0,0,0 days 00:00:01.340423000,circuits/36qubits/10gadgets/Original11.qasm,10,36,36q-line,proposed
0,135,999,135,9,10,0,0,0 days 00:00:01.720523000,circuits/36qubits/10gadgets/Original11.qasm,10,36,36q-line,nash
0,1207,1913,1217,10,10,0,0,0 days 00:00:00.213965000,circuits/36qubits/10gadgets/Original11.qasm,10,36,36q-line,tket
0,280,1173,280,10,10,0,0,0 days 00:00:01.319699000,circuits/36qubits/10gadgets/Original12.qasm,10,36,36q-line,proposed
0,104,809,105,9,10,0,0,0 days 00:00:01.542686000,circuits/36qubits/10gadgets/Original12.qasm,10,36,36q-line,nash
0,2063,2790,2073,10,10,0,0,0 days 00:00:00.275279000,circuits/36qubits/10gadgets/Original12.qasm,10,36,36q-line,tket
0,216,1131,216,7,10,0,0,0 days 00:00:01.302155000,circuits/36qubits/10gadgets/Original2.qasm,10,36,36q-line,proposed
0,154,973,156,9,10,0,0,0 days 00:00:01.614069000,circuits/36qubits/10gadgets/Original2.qasm,10,36,36q-line,nash
0,1233,1867,1243,10,10,0,0,0 days 00:00:00.235924000,circuits/36qubits/10gadgets/Original2.qasm,10,36,36q-line,tket
0,227,1121,227,8,10,0,0,0 days 00:00:01.327648000,circuits/36qubits/10gadgets/Original3.qasm,10,36,36q-line,proposed
0,149,898,151,10,10,0,0,0 days 00:00:01.610768000,circuits/36qubits/10gadgets/Original3.qasm,10,36,36q-line,nash
0,2410,3275,2420,10,10,0,0,0 days 00:00:00.338826000,circuits/36qubits/10gadgets/Original3.qasm,10,36,36q-line,tket
0,246,1253,246,6,10,0,0,0 days 00:00:01.360237000,circuits/36qubits/10gadgets/Original13.qasm,10,36,36q-line,proposed
0,127,973,127,10,10,0,0,0 days 00:00:01.744973000,circuits/36qubits/10gadgets/Original13.qasm,10,36,36q-line,nash
0,1222,1928,1232,10,10,0,0,0 days 00:00:00.267595000,circuits/36qubits/10gadgets/Original13.qasm,10,36,36q-line,tket
0,257,1174,257,5,10,0,0,0 days 00:00:01.363082000,circuits/36qubits/10gadgets/Original18.qasm,10,36,36q-line,proposed
0,139,1098,139,10,10,0,0,0 days 00:00:01.625219000,circuits/36qubits/10gadgets/Original18.qasm,10,36,36q-line,nash
0,1260,1885,1270,10,10,0,0,0 days 00:00:00.242300000,circuits/36qubits/10gadgets/Original18.qasm,10,36,36q-line,tket
0,223,1158,223,6,10,0,0,0 days 00:00:01.360140000,circuits/36qubits/10gadgets/Original4.qasm,10,36,36q-line,proposed
0,218,1131,220,10,10,0,0,0 days 00:00:01.622191000,circuits/36qubits/10gadgets/Original4.qasm,10,36,36q-line,nash
0,1783,2447,1793,10,10,0,0,0 days 00:00:00.254597000,circuits/36qubits/10gadgets/Original4.qasm,10,36,36q-line,tket
0,294,1254,294,10,10,0,0,0 days 00:00:01.431210000,circuits/36qubits/10gadgets/Original14.qasm,10,36,36q-line,proposed
0,134,838,138,8,10,0,0,0 days 00:00:01.538391000,circuits/36qubits/10gadgets/Original14.qasm,10,36,36q-line,nash
0,1187,1914,1197,10,10,0,0,0 days 00:00:00.216072000,circuits/36qubits/10gadgets/Original14.qasm,10,36,36q-line,tket
0,293,1187,293,7,10,0,0,0 days 00:00:01.358429000,circuits/36qubits/10gadgets/Original8.qasm,10,36,36q-line,proposed
0,174,1065,177,9,10,0,0,0 days 00:00:01.612329000,circuits/36qubits/10gadgets/Original8.qasm,10,36,36q-line,nash
0,1314,2130,1324,10,10,0,0,0 days 00:00:00.231470000,circuits/36qubits/10gadgets/Original8.qasm,10,36,36q-line,tket
0,211,1115,211,7,10,0,0,0 days 00:00:01.293605000,circuits/36qubits/10gadgets/Original9.qasm,10,36,36q-line,proposed
0,129,847,130,10,10,0,0,0 days 00:00:01.603078000,circuits/36qubits/10gadgets/Original9.qasm,10,36,36q-line,nash
0,1206,1695,1216,10,10,0,0,0 days 00:00:00.223970000,circuits/36qubits/10gadgets/Original9.qasm,10,36,36q-line,tket
0,278,1203,278,7,10,0,0,0 days 00:00:01.338824000,circuits/36qubits/10gadgets/Original15.qasm,10,36,36q-line,proposed
0,202,1092,204,10,10,0,0,0 days 00:00:01.655593000,circuits/36qubits/10gadgets/Original15.qasm,10,36,36q-line,nash
0,2036,3079,2046,10,10,0,0,0 days 00:00:00.330227000,circuits/36qubits/10gadgets/Original15.qasm,10,36,36q-line,tket
0,267,1177,267,8,10,0,0,0 days 00:00:01.354682000,circuits/36qubits/10gadgets/Original5.qasm,10,36,36q-line,proposed
0,159,923,161,9,10,0,0,0 days 00:00:01.597769000,circuits/36qubits/10gadgets/Original5.qasm,10,36,36q-line,nash
0,1744,2748,1753,10,10,0,0,0 days 00:00:00.318578000,circuits/36qubits/10gadgets/Original5.qasm,10,36,36q-line,tket
0,268,1167,268,9,10,0,0,0 days 00:00:01.335236000,circuits/36qubits/10gadgets/Original19.qasm,10,36,36q-line,proposed
0,162,917,165,8,10,0,0,0 days 00:00:01.683747000,circuits/36qubits/10gadgets/Original19.qasm,10,36,36q-line,nash
0,1177,1846,1187,10,10,0,0,0 days 00:00:00.217249000,circuits/36qubits/10gadgets/Original19.qasm,10,36,36q-line,tket
0,451,3808,451,29,50,0,0,0 days 00:00:01.595208000,circuits/36qubits/50gadgets/Original6.qasm,50,36,36q-line,proposed
0,461,4539,470,49,50,0,0,0 days 00:00:05.875357000,circuits/36qubits/50gadgets/Original6.qasm,50,36,36q-line,nash
