,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,224,519,224,6,10,0,0,0 days 00:00:00.149914000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,proposed
0,204,347,208,10,10,0,0,0 days 00:00:00.024431000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,staq
0,413,613,423,10,10,0,0,0 days 00:00:00.055242000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,tket
0,180,432,180,10,10,0,0,0 days 00:00:00.139911000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,proposed
0,229,404,232,9,10,0,0,0 days 00:00:00.026008000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,staq
0,427,600,437,10,10,0,0,0 days 00:00:00.056880000,circuits/20qubits/10gadgets/Original15.qasm,10,20,ibmq_singapore,tket
0,185,456,185,6,10,0,0,0 days 00:00:00.146058000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,proposed
0,224,391,226,10,10,0,0,0 days 00:00:00.025153000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,staq
0,441,626,451,10,10,0,0,0 days 00:00:00.055750000,circuits/20qubits/10gadgets/Original5.qasm,10,20,ibmq_singapore,tket
0,173,418,175,6,10,0,0,0 days 00:00:00.131198000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,proposed
0,197,383,201,10,10,0,0,0 days 00:00:00.023822000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,staq
0,442,648,452,10,10,0,0,0 days 00:00:00.057843000,circuits/20qubits/10gadgets/Original19.qasm,10,20,ibmq_singapore,tket
0,391,1181,393,29,50,0,0,0 days 00:00:00.206030000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,proposed
0,531,1171,557,49,50,0,0,0 days 00:00:00.055807000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,staq
0,1923,2594,1972,50,50,0,0,0 days 00:00:00.228871000,circuits/20qubits/50gadgets/Original6.qasm,50,20,ibmq_singapore,tket
0,376,1225,378,31,50,0,0,0 days 00:00:00.201414000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,proposed
0,512,1153,529,48,50,0,0,0 days 00:00:00.055733000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,staq
0,1769,2263,1817,50,50,0,0,0 days 00:00:00.203351000,circuits/20qubits/50gadgets/Original16.qasm,50,20,ibmq_singapore,tket
0,362,1261,365,37,50,0,0,0 days 00:00:00.204419000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,proposed
0,526,1103,549,49,50,0,0,0 days 00:00:00.054905000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,staq
0,1716,2300,1764,49,50,0,0,0 days 00:00:00.204401000,circuits/20qubits/50gadgets/Original17.qasm,50,20,ibmq_singapore,tket
0,380,1241,380,33,50,0,0,0 days 00:00:00.202374000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,proposed
0,546,1150,574,47,50,0,0,0 days 00:00:00.056651000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,staq
0,1827,2461,1877,50,50,0,0,0 days 00:00:00.214286000,circuits/20qubits/50gadgets/Original7.qasm,50,20,ibmq_singapore,tket
0,446,1217,447,34,50,0,0,0 days 00:00:00.260896000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,proposed
0,445,1006,459,47,50,0,0,0 days 00:00:00.052134000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,staq
0,1902,2500,1952,50,50,0,0,0 days 00:00:00.217498000,circuits/20qubits/50gadgets/Original10.qasm,50,20,ibmq_singapore,tket
0,399,1281,400,36,50,0,0,0 days 00:00:00.198880000,circuits/20qubits/50gadgets/Original0.qasm,50,20,ibmq_singapore,proposed
0,489,1030,520,49,50,0,0,0 days 00:00:00.053180000,circuits/20qubits/50gadgets/Original0.qasm,50,20,ibmq_singapore,staq
